date,data,cols
804,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
805,.,channel1
806,.,channel1
807,.,channel1
808,.,channel1
809,.,channel1
810,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
811,.,channel1
812,.,channel1
813,.,channel1
814,.,channel1
815,.,channel1
816,.,channel1
817,.,channel1
818,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
819,.,channel1
820,.,channel1
821,.,channel1
822,.,channel1
823,.,channel1
824,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
825,.,channel1
826,.,channel1
827,.,channel1
828,.,channel1
829,.,channel1
830,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
831,.,channel1
832,.,channel1
833,.,channel1
834,.,channel1
835,.,channel1
836,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
837,.,channel1
838,.,channel1
839,.,channel1
840,.,channel1
841,.,channel1
842,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
843,.,channel1
844,.,channel1
845,.,channel1
846,.,channel1
847,.,channel1
848,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
849,.,channel1
850,.,channel1
851,.,channel1
852,.,channel1
853,.,channel1
854,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
855,.,channel1
856,.,channel1
857,.,channel1
858,.,channel1
859,.,channel1
860,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
861,.,channel1
862,.,channel1
863,.,channel1
864,.,channel1
865,.,channel1
866,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
867,.,channel1
868,.,channel1
869,.,channel1
870,.,channel1
871,.,channel1
872,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
873,.,channel1
874,.,channel1
875,.,channel1
876,.,channel1
877,.,channel1
878,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
879,.,channel1
880,.,channel1
881,.,channel1
882,.,channel1
883,.,channel1
884,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
885,.,channel1
886,.,channel1
887,.,channel1
888,.,channel1
889,.,channel1
890,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
891,.,channel1
892,.,channel1
893,.,channel1
894,.,channel1
895,.,channel1
896,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
897,.,channel1
898,.,channel1
899,.,channel1
900,.,channel1
901,.,channel1
902,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
903,.,channel1
904,.,channel1
905,.,channel1
906,.,channel1
907,.,channel1
908,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
909,.,channel1
910,.,channel1
911,.,channel1
912,.,channel1
913,.,channel1
914,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
915,.,channel1
916,.,channel1
917,.,channel1
918,.,channel1
919,.,channel1
920,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
921,.,channel1
922,.,channel1
923,.,channel1
924,.,channel1
925,.,channel1
926,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
927,.,channel1
928,.,channel1
929,.,channel1
930,.,channel1
931,.,channel1
932,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
933,.,channel1
934,.,channel1
935,.,channel1
936,.,channel1
937,.,channel1
938,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
939,.,channel1
940,.,channel1
941,.,channel1
942,.,channel1
943,.,channel1
944,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
945,.,channel1
946,.,channel1
947,.,channel1
948,.,channel1
949,.,channel1
950,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
951,.,channel1
952,.,channel1
953,.,channel1
954,.,channel1
955,.,channel1
956,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
957,.,channel1
958,.,channel1
959,.,channel1
960,.,channel1
961,.,channel1
962,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
963,.,channel1
964,.,channel1
965,.,channel1
966,.,channel1
967,.,channel1
968,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
969,.,channel1
970,.,channel1
971,.,channel1
972,.,channel1
973,.,channel1
974,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
975,.,channel1
976,.,channel1
977,.,channel1
978,.,channel1
979,.,channel1
980,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
981,.,channel1
982,.,channel1
983,.,channel1
984,.,channel1
985,.,channel1
986,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
987,.,channel1
988,.,channel1
989,.,channel1
990,.,channel1
991,.,channel1
992,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
993,.,channel1
994,.,channel1
995,.,channel1
996,.,channel1
997,.,channel1
998,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
999,.,channel1
1000,.,channel1
1001,.,channel1
1002,.,channel1
1003,.,channel1
1004,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1005,service=ts-travel-service level=INFO event=normal_activity count=26; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-auth-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=2,channel1
1006,.,channel1
1007,.,channel1
1008,.,channel1
1009,.,channel1
1010,.,channel1
1011,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1012,.,channel1
1013,.,channel1
1014,.,channel1
1015,.,channel1
1016,.,channel1
1017,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1018,.,channel1
1019,.,channel1
1020,.,channel1
1021,.,channel1
1022,.,channel1
1023,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1024,.,channel1
1025,.,channel1
1026,.,channel1
1027,.,channel1
1028,.,channel1
1029,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1030,.,channel1
1031,.,channel1
1032,.,channel1
1033,.,channel1
1034,.,channel1
1035,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1036,.,channel1
1037,.,channel1
1038,.,channel1
1039,.,channel1
1040,.,channel1
1041,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1042,.,channel1
1043,.,channel1
1044,.,channel1
1045,.,channel1
1046,.,channel1
1047,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1048,.,channel1
1049,.,channel1
1050,.,channel1
1051,.,channel1
1052,.,channel1
1053,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1054,.,channel1
1055,.,channel1
1056,.,channel1
1057,.,channel1
1058,.,channel1
1059,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1060,.,channel1
1061,.,channel1
1062,.,channel1
1063,.,channel1
1064,.,channel1
1065,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1066,.,channel1
1067,.,channel1
1068,.,channel1
1069,.,channel1
1070,.,channel1
1071,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1072,.,channel1
1073,.,channel1
1074,.,channel1
1075,.,channel1
1076,.,channel1
1077,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1078,.,channel1
1079,.,channel1
1080,.,channel1
1081,.,channel1
1082,.,channel1
1083,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1084,.,channel1
1085,.,channel1
1086,.,channel1
1087,.,channel1
1088,.,channel1
1089,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1090,.,channel1
1091,.,channel1
1092,.,channel1
1093,.,channel1
1094,.,channel1
1095,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1096,.,channel1
1097,.,channel1
1098,.,channel1
1099,.,channel1
1100,.,channel1
1101,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1102,.,channel1
1103,.,channel1
1104,.,channel1
1105,.,channel1
1106,.,channel1
1107,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1108,.,channel1
1109,.,channel1
1110,.,channel1
1111,.,channel1
1112,.,channel1
1113,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1114,.,channel1
1115,.,channel1
1116,.,channel1
1117,.,channel1
1118,.,channel1
1119,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1120,.,channel1
1121,.,channel1
1122,.,channel1
1123,.,channel1
1124,.,channel1
1125,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
1126,.,channel1
1127,.,channel1
1128,.,channel1
1129,.,channel1
1130,.,channel1
1131,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
